,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
207,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,audio_features,60iSKGrGazRzICtMjADNSM,spotify:track:60iSKGrGazRzICtMjADNSM,https://api.spotify.com/v1/tracks/60iSKGrGazRzICtMjADNSM,https://api.spotify.com/v1/audio-analysis/60iSKGrGazRzICtMjADNSM,205687,4
208,0.499,0.695,6,-9.452,1,0.113,0.333,2.85e-06,0.659,0.235,131.006,audio_features,1Adhz5VVDZxhojOLfQQUxa,spotify:track:1Adhz5VVDZxhojOLfQQUxa,https://api.spotify.com/v1/tracks/1Adhz5VVDZxhojOLfQQUxa,https://api.spotify.com/v1/audio-analysis/1Adhz5VVDZxhojOLfQQUxa,183920,4
209,0.756,0.449,9,-8.746,1,0.0344,0.13,0.0,0.114,0.399,111.011,audio_features,1SymEzIT3H8UZfibCs3TYi,spotify:track:1SymEzIT3H8UZfibCs3TYi,https://api.spotify.com/v1/tracks/1SymEzIT3H8UZfibCs3TYi,https://api.spotify.com/v1/audio-analysis/1SymEzIT3H8UZfibCs3TYi,223293,4
210,0.559,0.521,0,-9.161,1,0.0279,0.112,0.0243,0.0686,0.677,179.991,audio_features,20WSCvv9qfQHzYzTaLyXHH,spotify:track:20WSCvv9qfQHzYzTaLyXHH,https://api.spotify.com/v1/tracks/20WSCvv9qfQHzYzTaLyXHH,https://api.spotify.com/v1/audio-analysis/20WSCvv9qfQHzYzTaLyXHH,252987,4
211,0.649,0.453,6,-7.28,1,0.085,0.627,0.0,0.116,0.431,99.183,audio_features,4ZT9FnbFu1PaBfV3itxiqT,spotify:track:4ZT9FnbFu1PaBfV3itxiqT,https://api.spotify.com/v1/tracks/4ZT9FnbFu1PaBfV3itxiqT,https://api.spotify.com/v1/audio-analysis/4ZT9FnbFu1PaBfV3itxiqT,181891,4
212,0.443,0.419,7,-7.975,1,0.0321,0.633,0.00183,0.404,0.0719,132.204,audio_features,3MwHZDGwAR8RjZZBriBqmx,spotify:track:3MwHZDGwAR8RjZZBriBqmx,https://api.spotify.com/v1/tracks/3MwHZDGwAR8RjZZBriBqmx,https://api.spotify.com/v1/audio-analysis/3MwHZDGwAR8RjZZBriBqmx,256520,4
213,0.574,0.58,7,-6.091,1,0.0278,0.076,0.0,0.12,0.4,149.974,audio_features,7yNJCsUH3tXlpQiHSsAc5l,spotify:track:7yNJCsUH3tXlpQiHSsAc5l,https://api.spotify.com/v1/tracks/7yNJCsUH3tXlpQiHSsAc5l,https://api.spotify.com/v1/audio-analysis/7yNJCsUH3tXlpQiHSsAc5l,187307,4
214,0.708,0.211,9,-9.603,0,0.0424,0.853,0.0,0.131,0.362,72.5,audio_features,3V0nnQhqvbE3JmiDdnzQFQ,spotify:track:3V0nnQhqvbE3JmiDdnzQFQ,https://api.spotify.com/v1/tracks/3V0nnQhqvbE3JmiDdnzQFQ,https://api.spotify.com/v1/audio-analysis/3V0nnQhqvbE3JmiDdnzQFQ,152280,4
215,0.338,0.562,9,-7.181,1,0.029,0.039,0.0,0.107,0.259,149.907,audio_features,0otRX6Z89qKkHkQ9OqJpKt,spotify:track:0otRX6Z89qKkHkQ9OqJpKt,https://api.spotify.com/v1/tracks/0otRX6Z89qKkHkQ9OqJpKt,https://api.spotify.com/v1/audio-analysis/0otRX6Z89qKkHkQ9OqJpKt,248373,4
216,0.799,0.301,7,-11.361,1,0.185,0.195,0.0,0.0816,0.511,100.026,audio_features,4CMrdHWqic0usIZfTrKoI3,spotify:track:4CMrdHWqic0usIZfTrKoI3,https://api.spotify.com/v1/tracks/4CMrdHWqic0usIZfTrKoI3,https://api.spotify.com/v1/audio-analysis/4CMrdHWqic0usIZfTrKoI3,186587,4
217,0.581,0.441,1,-6.829,1,0.0268,0.77,2.75e-05,0.111,0.337,82.125,audio_features,7vF3xkCMvZjAe2nTWY0uQZ,spotify:track:7vF3xkCMvZjAe2nTWY0uQZ,https://api.spotify.com/v1/tracks/7vF3xkCMvZjAe2nTWY0uQZ,https://api.spotify.com/v1/audio-analysis/7vF3xkCMvZjAe2nTWY0uQZ,238400,4
218,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01,audio_features,4t9a07PAghtQMRAIP9FQ7Z,spotify:track:4t9a07PAghtQMRAIP9FQ7Z,https://api.spotify.com/v1/tracks/4t9a07PAghtQMRAIP9FQ7Z,https://api.spotify.com/v1/audio-analysis/4t9a07PAghtQMRAIP9FQ7Z,266087,4
219,0.539,0.431,8,-9.298,1,0.0249,0.628,0.653,0.11,0.122,105.156,audio_features,1Bh0UzthW8pKEnYg7v40Oa,spotify:track:1Bh0UzthW8pKEnYg7v40Oa,https://api.spotify.com/v1/tracks/1Bh0UzthW8pKEnYg7v40Oa,https://api.spotify.com/v1/audio-analysis/1Bh0UzthW8pKEnYg7v40Oa,288595,4
220,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,audio_features,5Z8HZM6iQMhhqyPcCGY5g9,spotify:track:5Z8HZM6iQMhhqyPcCGY5g9,https://api.spotify.com/v1/tracks/5Z8HZM6iQMhhqyPcCGY5g9,https://api.spotify.com/v1/audio-analysis/5Z8HZM6iQMhhqyPcCGY5g9,193027,4
221,0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,0.759,75.025,audio_features,6kls8cSlUyHW2BUOkDJIZE,spotify:track:6kls8cSlUyHW2BUOkDJIZE,https://api.spotify.com/v1/tracks/6kls8cSlUyHW2BUOkDJIZE,https://api.spotify.com/v1/audio-analysis/6kls8cSlUyHW2BUOkDJIZE,186223,4
222,0.817,0.814,2,-3.985,1,0.185,0.32,0.0,0.152,0.247,109.994,audio_features,5rLyYxZNzca00ENADO9m54,spotify:track:5rLyYxZNzca00ENADO9m54,https://api.spotify.com/v1/tracks/5rLyYxZNzca00ENADO9m54,https://api.spotify.com/v1/audio-analysis/5rLyYxZNzca00ENADO9m54,196800,4
223,0.54,0.821,6,-3.789,1,0.0873,0.0397,0.0,0.423,0.685,148.798,audio_features,226le7T3p82reYWzsi9Hsz,spotify:track:226le7T3p82reYWzsi9Hsz,https://api.spotify.com/v1/tracks/226le7T3p82reYWzsi9Hsz,https://api.spotify.com/v1/audio-analysis/226le7T3p82reYWzsi9Hsz,180907,4
224,0.471,0.956,9,-6.371,1,0.0403,0.000596,0.62,0.624,0.715,169.798,audio_features,5yAu4njFSdM47dfsTkQPZ2,spotify:track:5yAu4njFSdM47dfsTkQPZ2,https://api.spotify.com/v1/tracks/5yAu4njFSdM47dfsTkQPZ2,https://api.spotify.com/v1/audio-analysis/5yAu4njFSdM47dfsTkQPZ2,261813,4
225,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.424,180.056,audio_features,1oWM79mUVdZGCGYjSirHZR,spotify:track:1oWM79mUVdZGCGYjSirHZR,https://api.spotify.com/v1/tracks/1oWM79mUVdZGCGYjSirHZR,https://api.spotify.com/v1/audio-analysis/1oWM79mUVdZGCGYjSirHZR,189323,4
226,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,audio_features,6V7g6qM8wheMivMWrzbPTM,spotify:track:6V7g6qM8wheMivMWrzbPTM,https://api.spotify.com/v1/tracks/6V7g6qM8wheMivMWrzbPTM,https://api.spotify.com/v1/audio-analysis/6V7g6qM8wheMivMWrzbPTM,195637,4
227,0.774,0.195,4,-12.233,1,0.087,0.789,0.00103,0.109,0.369,132.847,audio_features,6GivWRmlYtefJr28jev6e0,spotify:track:6GivWRmlYtefJr28jev6e0,https://api.spotify.com/v1/tracks/6GivWRmlYtefJr28jev6e0,https://api.spotify.com/v1/audio-analysis/6GivWRmlYtefJr28jev6e0,122707,4
228,0.847,0.601,11,-6.311,0,0.103,0.163,0.787,0.11,0.548,139.996,audio_features,5XKZua8kqgHwcxeKiMIjge,spotify:track:5XKZua8kqgHwcxeKiMIjge,https://api.spotify.com/v1/tracks/5XKZua8kqgHwcxeKiMIjge,https://api.spotify.com/v1/audio-analysis/5XKZua8kqgHwcxeKiMIjge,75429,4
229,0.507,0.204,0,-11.575,1,0.0504,0.855,0.0,0.143,0.343,77.765,audio_features,1ugQtcwmKOXvKAYzhjncmv,spotify:track:1ugQtcwmKOXvKAYzhjncmv,https://api.spotify.com/v1/tracks/1ugQtcwmKOXvKAYzhjncmv,https://api.spotify.com/v1/audio-analysis/1ugQtcwmKOXvKAYzhjncmv,179120,4
230,0.409,0.594,1,-9.725,1,0.031,0.032,0.0391,0.0904,0.212,110.187,audio_features,2d3QlXE6FXFDeodiS66yjM,spotify:track:2d3QlXE6FXFDeodiS66yjM,https://api.spotify.com/v1/tracks/2d3QlXE6FXFDeodiS66yjM,https://api.spotify.com/v1/audio-analysis/2d3QlXE6FXFDeodiS66yjM,209455,4
231,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,audio_features,05mDaV9Vb3wrzjF6OPZnhq,spotify:track:05mDaV9Vb3wrzjF6OPZnhq,https://api.spotify.com/v1/tracks/05mDaV9Vb3wrzjF6OPZnhq,https://api.spotify.com/v1/audio-analysis/05mDaV9Vb3wrzjF6OPZnhq,150867,4
232,0.572,0.949,4,-4.865,1,0.06,0.00165,0.000195,0.163,0.53,118.974,audio_features,0nYvjcSlCgjcwogQAwIwNp,spotify:track:0nYvjcSlCgjcwogQAwIwNp,https://api.spotify.com/v1/tracks/0nYvjcSlCgjcwogQAwIwNp,https://api.spotify.com/v1/audio-analysis/0nYvjcSlCgjcwogQAwIwNp,194867,4
233,0.627,0.339,8,-5.065,1,0.0342,0.541,0.0,0.147,0.657,81.426,audio_features,6nyl8kugrRsjzvpFhvw4hE,spotify:track:6nyl8kugrRsjzvpFhvw4hE,https://api.spotify.com/v1/tracks/6nyl8kugrRsjzvpFhvw4hE,https://api.spotify.com/v1/audio-analysis/6nyl8kugrRsjzvpFhvw4hE,152187,4
234,0.549,0.653,0,-7.47,1,0.0503,0.457,0.0,0.0969,0.287,121.348,audio_features,6bLU8e0LGyztE9iD5DWBQ1,spotify:track:6bLU8e0LGyztE9iD5DWBQ1,https://api.spotify.com/v1/tracks/6bLU8e0LGyztE9iD5DWBQ1,https://api.spotify.com/v1/audio-analysis/6bLU8e0LGyztE9iD5DWBQ1,187173,4
235,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,audio_features,4SSnFejRGlZikf02HLewEF,spotify:track:4SSnFejRGlZikf02HLewEF,https://api.spotify.com/v1/tracks/4SSnFejRGlZikf02HLewEF,https://api.spotify.com/v1/audio-analysis/4SSnFejRGlZikf02HLewEF,193143,4
236,0.661,0.44,2,-9.104,1,0.0803,0.457,0.0,0.128,0.352,149.937,audio_features,6vWEAOUSxohKxhp0K1BsxL,spotify:track:6vWEAOUSxohKxhp0K1BsxL,https://api.spotify.com/v1/tracks/6vWEAOUSxohKxhp0K1BsxL,https://api.spotify.com/v1/audio-analysis/6vWEAOUSxohKxhp0K1BsxL,230400,4
237,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,audio_features,6habFhsOp2NvshLv26DqMb,spotify:track:6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb,229360,4
238,0.737,0.678,6,-7.011,0,0.0962,0.114,0.157,0.123,0.698,102.051,audio_features,4o0LyB69tylqDG6eTGhmig,spotify:track:4o0LyB69tylqDG6eTGhmig,https://api.spotify.com/v1/tracks/4o0LyB69tylqDG6eTGhmig,https://api.spotify.com/v1/audio-analysis/4o0LyB69tylqDG6eTGhmig,231826,4
239,0.616,0.877,1,-4.223,1,0.0347,0.00258,2.56e-06,0.114,0.94,127.981,audio_features,7grWGhX8SHNmyGOkMNVMCt,spotify:track:7grWGhX8SHNmyGOkMNVMCt,https://api.spotify.com/v1/tracks/7grWGhX8SHNmyGOkMNVMCt,https://api.spotify.com/v1/audio-analysis/7grWGhX8SHNmyGOkMNVMCt,194427,4
240,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,audio_features,0Xek5rqai2jcOWCYWJfVCF,spotify:track:0Xek5rqai2jcOWCYWJfVCF,https://api.spotify.com/v1/tracks/0Xek5rqai2jcOWCYWJfVCF,https://api.spotify.com/v1/audio-analysis/0Xek5rqai2jcOWCYWJfVCF,196760,4
241,0.554,0.755,2,-6.04,1,0.0319,0.225,0.0,0.301,0.624,77.962,audio_features,5Fhe63YOMZsGdB3CgCDuBi,spotify:track:5Fhe63YOMZsGdB3CgCDuBi,https://api.spotify.com/v1/tracks/5Fhe63YOMZsGdB3CgCDuBi,https://api.spotify.com/v1/audio-analysis/5Fhe63YOMZsGdB3CgCDuBi,225253,4
242,0.69,0.88,1,-3.525,1,0.284,0.0384,0.502,0.126,0.813,159.933,audio_features,5V5BHmvpylV0nSc2Yu2Mu4,spotify:track:5V5BHmvpylV0nSc2Yu2Mu4,https://api.spotify.com/v1/tracks/5V5BHmvpylV0nSc2Yu2Mu4,https://api.spotify.com/v1/audio-analysis/5V5BHmvpylV0nSc2Yu2Mu4,174250,4
243,0.348,0.652,3,-7.145,1,0.0931,0.0165,0.000264,0.33,0.172,70.956,audio_features,10hMM5nsZQf66ldBlgWBfG,spotify:track:10hMM5nsZQf66ldBlgWBfG,https://api.spotify.com/v1/tracks/10hMM5nsZQf66ldBlgWBfG,https://api.spotify.com/v1/audio-analysis/10hMM5nsZQf66ldBlgWBfG,192987,4
244,0.621,0.791,9,-3.343,1,0.0265,0.0361,0.0,0.143,0.734,95.075,audio_features,5qdQPrWmZv8xYhMJCDrdHF,spotify:track:5qdQPrWmZv8xYhMJCDrdHF,https://api.spotify.com/v1/tracks/5qdQPrWmZv8xYhMJCDrdHF,https://api.spotify.com/v1/audio-analysis/5qdQPrWmZv8xYhMJCDrdHF,209110,4
245,0.541,0.153,6,-10.654,1,0.0303,0.882,1.66e-06,0.16,0.359,139.644,audio_features,7F1CiKqrY44kh5cDqwHOnx,spotify:track:7F1CiKqrY44kh5cDqwHOnx,https://api.spotify.com/v1/tracks/7F1CiKqrY44kh5cDqwHOnx,https://api.spotify.com/v1/audio-analysis/7F1CiKqrY44kh5cDqwHOnx,176972,4
246,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,audio_features,1Xi84slp6FryDSCbzq4UCD,spotify:track:1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/tracks/1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/audio-analysis/1Xi84slp6FryDSCbzq4UCD,183624,3
247,0.711,0.774,7,-4.068,1,0.0308,0.0317,0.0,0.124,0.939,111.016,audio_features,7idmHTAQQPUFqdjXkoooXD,spotify:track:7idmHTAQQPUFqdjXkoooXD,https://api.spotify.com/v1/tracks/7idmHTAQQPUFqdjXkoooXD,https://api.spotify.com/v1/audio-analysis/7idmHTAQQPUFqdjXkoooXD,209733,4
248,0.797,0.44,5,-6.587,0,0.0594,0.471,1.57e-06,0.0849,0.436,111.014,audio_features,0dkvbYmXYEPK7gGMdytmfI,spotify:track:0dkvbYmXYEPK7gGMdytmfI,https://api.spotify.com/v1/tracks/0dkvbYmXYEPK7gGMdytmfI,https://api.spotify.com/v1/audio-analysis/0dkvbYmXYEPK7gGMdytmfI,168811,4
249,0.894,0.511,2,-4.768,1,0.421,0.0251,0.0,0.14,0.567,120.077,audio_features,5BJMeoCXXgbRAWfp6fTulr,spotify:track:5BJMeoCXXgbRAWfp6fTulr,https://api.spotify.com/v1/tracks/5BJMeoCXXgbRAWfp6fTulr,https://api.spotify.com/v1/audio-analysis/5BJMeoCXXgbRAWfp6fTulr,176632,4
250,0.523,0.687,7,-5.601,1,0.105,0.0215,2.86e-06,0.203,0.711,90.036,audio_features,5Apvsk0suoivI1H8CmBglv,spotify:track:5Apvsk0suoivI1H8CmBglv,https://api.spotify.com/v1/tracks/5Apvsk0suoivI1H8CmBglv,https://api.spotify.com/v1/audio-analysis/5Apvsk0suoivI1H8CmBglv,217480,4
251,0.417,0.551,8,-6.456,0,0.174,0.73,0.00166,0.0907,0.444,87.614,audio_features,2t16D9V5FmmRAJjsSpwvZf,spotify:track:2t16D9V5FmmRAJjsSpwvZf,https://api.spotify.com/v1/tracks/2t16D9V5FmmRAJjsSpwvZf,https://api.spotify.com/v1/audio-analysis/2t16D9V5FmmRAJjsSpwvZf,174568,4
252,0.774,0.669,7,-7.397,0,0.221,0.415,0.0,0.105,0.528,89.954,audio_features,2BULAwmRpScmZE7YOF07e5,spotify:track:2BULAwmRpScmZE7YOF07e5,https://api.spotify.com/v1/tracks/2BULAwmRpScmZE7YOF07e5,https://api.spotify.com/v1/audio-analysis/2BULAwmRpScmZE7YOF07e5,150093,4
253,0.921,0.588,6,-8.815,1,0.244,0.0327,0.0,0.0726,0.424,97.025,audio_features,2NVIuwkdRG660Qipp0J2H4,spotify:track:2NVIuwkdRG660Qipp0J2H4,https://api.spotify.com/v1/tracks/2NVIuwkdRG660Qipp0J2H4,https://api.spotify.com/v1/audio-analysis/2NVIuwkdRG660Qipp0J2H4,139707,4
254,0.712,0.732,4,-6.754,1,0.0629,0.454,0.0,0.319,0.313,94.071,audio_features,2dgFqt3w9xIQRjhPtwNk3D,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,https://api.spotify.com/v1/tracks/2dgFqt3w9xIQRjhPtwNk3D,https://api.spotify.com/v1/audio-analysis/2dgFqt3w9xIQRjhPtwNk3D,198533,4
255,0.52,0.903,2,-5.497,1,0.042,0.00517,0.0,0.254,0.652,74.988,audio_features,2f0pn9DkEJwAzXApnFh5cr,spotify:track:2f0pn9DkEJwAzXApnFh5cr,https://api.spotify.com/v1/tracks/2f0pn9DkEJwAzXApnFh5cr,https://api.spotify.com/v1/audio-analysis/2f0pn9DkEJwAzXApnFh5cr,219801,4
256,0.74,0.357,0,-9.921,1,0.0352,0.377,0.047,0.328,0.453,119.973,audio_features,1R8kvV2AgNPCA2Pp4Im1Ao,spotify:track:1R8kvV2AgNPCA2Pp4Im1Ao,https://api.spotify.com/v1/tracks/1R8kvV2AgNPCA2Pp4Im1Ao,https://api.spotify.com/v1/audio-analysis/1R8kvV2AgNPCA2Pp4Im1Ao,291318,4
257,0.63,0.63,9,-6.211,1,0.0395,0.0131,0.0,0.142,0.163,80.512,audio_features,5ls62WNKHUUrdF3r1cv83T,spotify:track:5ls62WNKHUUrdF3r1cv83T,https://api.spotify.com/v1/tracks/5ls62WNKHUUrdF3r1cv83T,https://api.spotify.com/v1/audio-analysis/5ls62WNKHUUrdF3r1cv83T,131213,4
258,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,audio_features,0TK2YIli7K1leLovkQiNik,spotify:track:0TK2YIli7K1leLovkQiNik,https://api.spotify.com/v1/tracks/0TK2YIli7K1leLovkQiNik,https://api.spotify.com/v1/audio-analysis/0TK2YIli7K1leLovkQiNik,190960,4
259,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,audio_features,43rA71bccXFGD4C8GOpIlN,spotify:track:43rA71bccXFGD4C8GOpIlN,https://api.spotify.com/v1/tracks/43rA71bccXFGD4C8GOpIlN,https://api.spotify.com/v1/audio-analysis/43rA71bccXFGD4C8GOpIlN,170640,4
260,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,audio_features,6IRdLKIyS4p7XNiP8r6rsx,spotify:track:6IRdLKIyS4p7XNiP8r6rsx,https://api.spotify.com/v1/tracks/6IRdLKIyS4p7XNiP8r6rsx,https://api.spotify.com/v1/audio-analysis/6IRdLKIyS4p7XNiP8r6rsx,168840,4
261,0.816,0.582,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,audio_features,2FvD20Z8aoWIePi7PoN8sG,spotify:track:2FvD20Z8aoWIePi7PoN8sG,https://api.spotify.com/v1/tracks/2FvD20Z8aoWIePi7PoN8sG,https://api.spotify.com/v1/audio-analysis/2FvD20Z8aoWIePi7PoN8sG,136366,4
262,0.791,0.565,5,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,99.961,audio_features,5icOoE6VgqFKohjWWNp0Ac,spotify:track:5icOoE6VgqFKohjWWNp0Ac,https://api.spotify.com/v1/tracks/5icOoE6VgqFKohjWWNp0Ac,https://api.spotify.com/v1/audio-analysis/5icOoE6VgqFKohjWWNp0Ac,156347,4
263,0.644,0.931,8,-5.343,0,0.0687,0.148,0.0558,0.386,0.912,174.881,audio_features,30o8E8pmxyWDVvjud2WE5i,spotify:track:30o8E8pmxyWDVvjud2WE5i,https://api.spotify.com/v1/tracks/30o8E8pmxyWDVvjud2WE5i,https://api.spotify.com/v1/audio-analysis/30o8E8pmxyWDVvjud2WE5i,109819,4
264,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812,audio_features,2nC3QhMI9reBIOWutbU3Tj,spotify:track:2nC3QhMI9reBIOWutbU3Tj,https://api.spotify.com/v1/tracks/2nC3QhMI9reBIOWutbU3Tj,https://api.spotify.com/v1/audio-analysis/2nC3QhMI9reBIOWutbU3Tj,201084,4
265,0.699,0.687,7,-3.997,0,0.106,0.308,3.63e-05,0.121,0.499,88.933,audio_features,2MFFrpPKrGnyJuVjcfdm4w,spotify:track:2MFFrpPKrGnyJuVjcfdm4w,https://api.spotify.com/v1/tracks/2MFFrpPKrGnyJuVjcfdm4w,https://api.spotify.com/v1/audio-analysis/2MFFrpPKrGnyJuVjcfdm4w,189977,4
266,0.584,0.474,9,-7.981,1,0.0258,0.796,2.69e-06,0.115,0.332,101.457,audio_features,75nZ4W6quZhI55LKiqCXWh,spotify:track:75nZ4W6quZhI55LKiqCXWh,https://api.spotify.com/v1/tracks/75nZ4W6quZhI55LKiqCXWh,https://api.spotify.com/v1/audio-analysis/75nZ4W6quZhI55LKiqCXWh,280795,4
267,0.625,0.554,10,-5.531,1,0.0618,0.417,0.0,0.305,0.846,111.911,audio_features,2MeEuwplwbbjZ7hxRI6viw,spotify:track:2MeEuwplwbbjZ7hxRI6viw,https://api.spotify.com/v1/tracks/2MeEuwplwbbjZ7hxRI6viw,https://api.spotify.com/v1/audio-analysis/2MeEuwplwbbjZ7hxRI6viw,213254,4
268,0.85,0.516,0,-7.664,0,0.0714,0.763,0.0,0.0896,0.874,108.963,audio_features,2ktxr00GpTtbMNeBjNeY8D,spotify:track:2ktxr00GpTtbMNeBjNeY8D,https://api.spotify.com/v1/tracks/2ktxr00GpTtbMNeBjNeY8D,https://api.spotify.com/v1/audio-analysis/2ktxr00GpTtbMNeBjNeY8D,158532,4
269,0.945,0.239,4,-17.862,1,0.0389,0.372,0.29,0.118,0.583,118.616,audio_features,3Z6cltU0OfbUdSZtZlzKPL,spotify:track:3Z6cltU0OfbUdSZtZlzKPL,https://api.spotify.com/v1/tracks/3Z6cltU0OfbUdSZtZlzKPL,https://api.spotify.com/v1/audio-analysis/3Z6cltU0OfbUdSZtZlzKPL,179287,4
270,0.787,0.713,7,-5.252,1,0.401,0.0849,0.0,0.717,0.761,175.046,audio_features,4sWuPniHClkInYAnzXAYUF,spotify:track:4sWuPniHClkInYAnzXAYUF,https://api.spotify.com/v1/tracks/4sWuPniHClkInYAnzXAYUF,https://api.spotify.com/v1/audio-analysis/4sWuPniHClkInYAnzXAYUF,148759,4
271,0.614,0.66,0,-2.848,1,0.0441,0.19,0.0,0.211,0.452,145.01,audio_features,2C6WXnmZ66tHhHlnvwePiK,spotify:track:2C6WXnmZ66tHhHlnvwePiK,https://api.spotify.com/v1/tracks/2C6WXnmZ66tHhHlnvwePiK,https://api.spotify.com/v1/audio-analysis/2C6WXnmZ66tHhHlnvwePiK,245267,4
272,0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,0.803,119.947,audio_features,4a9tbd947vo9K8Vti9JwcI,spotify:track:4a9tbd947vo9K8Vti9JwcI,https://api.spotify.com/v1/tracks/4a9tbd947vo9K8Vti9JwcI,https://api.spotify.com/v1/audio-analysis/4a9tbd947vo9K8Vti9JwcI,229773,4
273,0.744,0.638,5,-4.86,0,0.049,0.00829,0.0,0.182,0.48,98.019,audio_features,37AGgp9VP8TVJBfEat74Bj,spotify:track:37AGgp9VP8TVJBfEat74Bj,https://api.spotify.com/v1/tracks/37AGgp9VP8TVJBfEat74Bj,https://api.spotify.com/v1/audio-analysis/37AGgp9VP8TVJBfEat74Bj,156719,4
274,0.603,0.621,2,-7.14,1,0.0267,0.328,3.49e-05,0.119,0.7,94.022,audio_features,5IhzJOXNE7ki0IIJbZbnGq,spotify:track:5IhzJOXNE7ki0IIJbZbnGq,https://api.spotify.com/v1/tracks/5IhzJOXNE7ki0IIJbZbnGq,https://api.spotify.com/v1/audio-analysis/5IhzJOXNE7ki0IIJbZbnGq,189787,4
275,0.816,0.46,9,-13.299,1,0.034,0.0488,0.261,0.106,0.963,89.57,audio_features,6SE4JAo7T8C7XkFka5bbga,spotify:track:6SE4JAo7T8C7XkFka5bbga,https://api.spotify.com/v1/tracks/6SE4JAo7T8C7XkFka5bbga,https://api.spotify.com/v1/audio-analysis/6SE4JAo7T8C7XkFka5bbga,173954,4
276,0.626,0.639,10,-5.62,1,0.085,0.0465,0.0,0.161,0.638,144.009,audio_features,17FK4etx1u2NK60cptINMS,spotify:track:17FK4etx1u2NK60cptINMS,https://api.spotify.com/v1/tracks/17FK4etx1u2NK60cptINMS,https://api.spotify.com/v1/audio-analysis/17FK4etx1u2NK60cptINMS,212783,4
277,0.824,0.624,0,-9.728,1,0.0827,0.781,0.000189,0.1,0.248,102.012,audio_features,12M5uqx0ZuwkpLp5rJim1a,spotify:track:12M5uqx0ZuwkpLp5rJim1a,https://api.spotify.com/v1/tracks/12M5uqx0ZuwkpLp5rJim1a,https://api.spotify.com/v1/audio-analysis/12M5uqx0ZuwkpLp5rJim1a,287267,4
278,0.557,0.0736,1,-15.741,1,0.0568,0.806,0.0,0.099,0.196,155.294,audio_features,6K4336phprB3Mj8qwYxibR,spotify:track:6K4336phprB3Mj8qwYxibR,https://api.spotify.com/v1/tracks/6K4336phprB3Mj8qwYxibR,https://api.spotify.com/v1/audio-analysis/6K4336phprB3Mj8qwYxibR,178573,4
279,0.544,0.216,7,-17.237,1,0.0402,0.922,0.311,0.112,0.145,75.004,audio_features,7dT9D6117e5DbhnKxDLNW9,spotify:track:7dT9D6117e5DbhnKxDLNW9,https://api.spotify.com/v1/tracks/7dT9D6117e5DbhnKxDLNW9,https://api.spotify.com/v1/audio-analysis/7dT9D6117e5DbhnKxDLNW9,235471,4
280,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,audio_features,0PG9fbaaHFHfre2gUVo7AN,spotify:track:0PG9fbaaHFHfre2gUVo7AN,https://api.spotify.com/v1/tracks/0PG9fbaaHFHfre2gUVo7AN,https://api.spotify.com/v1/audio-analysis/0PG9fbaaHFHfre2gUVo7AN,200890,4
281,0.641,0.537,0,-5.452,0,0.0282,0.0875,9.05e-06,0.115,0.0681,112.864,audio_features,5A3fPy30SN2wuzrahpcxvV,spotify:track:5A3fPy30SN2wuzrahpcxvV,https://api.spotify.com/v1/tracks/5A3fPy30SN2wuzrahpcxvV,https://api.spotify.com/v1/audio-analysis/5A3fPy30SN2wuzrahpcxvV,196188,4
